Id	Headline	Tag
5ab4cca547de81a901215e3e	‘Race’ in The Age Of Modern Genetics	TOP
5ab4cca547de81a901215e3d	Canada’s health care puzzle	TOP
5ab4d02747de81a901215e51	A Place of Healing	NONTOP
5ab4d02a47de81a901215e56	Unknown	NONTOP
5ab4d09d47de81a901215e60	Unknown	NONTOP
5ab4d37247de81a901215e76	Unknown	NONTOP
5ab4e98347de81a901215f3d	French Hostage Standoff Ends With Four Dead	NONTOP
5ab4fa2c47de81a901215fc4	Unknown	NONTOP
5ab4ff2447de81a901215ff1	Trump Seethes, but Signs Bipartisan Spending Plan	TOP
5ab500b247de81a90121600b	Bolton’s PAC Reaped Harvest of Facebook Data to Target Voters	TOP
5ab5086c47de81a90121606f	Tools for Tiny Living	NONTOP
5ab5086d47de81a901216070	The Plot Is Fake, but the Painter Is Real	NONTOP
5ab510b847de81a9012160e8	It’s an Odd Time to Fight Globalization	TOP
5ab513d847de81a90121610f	Not Strictly Salad, but Close Enough	NONTOP
5ab51c3f47de81a90121616c	‘Conflict Is More Profitable Than Peace’ 	NONTOP
5ab525a947de81a9012161c5	Why Beijing’s Response  Has Been Rather Muted	NONTOP
5ab537e447de81a901216321	Unknown	NONTOP
5ab5469747de81a9012163de	President Unbound, Aides Bewildered, Capital Reeling	TOP
5ab54df647de81a901216429	A Stakeout, a Low-Speed Chase, and Then, ‘Bomb, Bomb, Bomb!’	NONTOP
5ab554d147de81a901216469	When Republicans Shunned Bolton	TOP
5ab58c7847de81a901216682	Friday Night Music: Lucius at Town Hall	NONTOP
5ab59b7747de81a9012166cf	John Bolton  Is Right About The U.N.	TOP
5ab5a17b47de81a9012166ed	The Tragedy of Hubert Humphrey	TOP
5ab5a44347de81a9012166fe	Biden  And Trump  Talk Trash	TOP
5ab5b12547de81a901216739	Homer and Others	NONTOP
5ab5cd6e47de81a9012167a1	After the March, Follow This Gun Reform Battle Plan	TOP
5ab5f77947de81a901216818	When the Bombs Explode, There Is Work to Be Done	NONTOP
5ab6139447de81a901216849	Support for Gun Control Seems Strong. But It May Be Softer Than It Looks.	NONTOP
5ab6139747de81a90121684d	Humans of Quebec: Portraits of Those I Met on My Road Trip	NONTOP
5ab6139947de81a901216850	Unknown	TOP
5ab61aa647de81a90121686e	In Sweden, Preschools Teach Boys to Dance, and Girls to Yell	TOP
5ab659e547de81a90121691c	What Can I Do to Keep My Super From Using Nasty Cleaning Products?	NONTOP
5ab6760647de81a9012169ac	Variety: Cryptic Crossword	NONTOP
5ab6782c47de81a9012169bc	Trade and the Cities (Wonkish)	NONTOP
5ab688ef47de81a9012169fa	Call for Privacy Hands a Crisis To Tech Giants	TOP
5ab692d047de81a901216a47	Stop Asking About College	TOP
5ab6976647de81a901216a5a	Deleting Facebook Won’t Fix It	NONTOP
5ab6993047de81a901216a62	A Hawk Takes Flight	TOP
5ab6992f47de81a901216a61	Francis, the Anti-Strongman	NONTOP
5ab6993147de81a901216a66	Why Lyndon Johnson Dropped Out	TOP
5ab6993147de81a901216a68	New York Forgets Its Juvenile Lifers	NONTOP
5ab6993147de81a901216a65	Are You Really In Love if It’s Not on Instagram?	NONTOP
5ab6993247de81a901216a6a	Bolt the Oval Against Bolton	TOP
5ab6993447de81a901216a6f	Stop Shielding Gun Makers	TOP
5ab6a08847de81a901216a86	Porn Star Suing Trump Is Known For Her Ambition: ‘She’s the Boss’	TOP
5ab6ca6747de81a901216b3a	Unknown	NONTOP
5ab6d8e247de81a901216b91	With Passion and Fury, Students March on Guns	TOP
5ab7651a47de81a901216d40	Unknown	NONTOP
5ab792c847de81a901216dcc	Going to the Big Boards	NONTOP
5ab7c55d47de81a901216e89	In Rome, Potholes  Can Swallow Your S.U.V.	NONTOP
5ab7e02247de81a901216efa	Trump’s Trans Ban Shows Who He Really Is	TOP
5ab7f1c947de81a901216f47	Tax Cuts and Wages Redux (Slightly Wonkish)	NONTOP
5ab7f31647de81a901216f4d	Passion of Gun Protests Testing G.O.P. ’s Hold on Swing Suburbs	TOP
5ab81be447de81a901217021	Light of the Moon	NONTOP
5ab81be347de81a90121701f	Warm Loaves of Bread	NONTOP
5ab828cd47de81a901217046	This Easter,  I’ll Be Back In Church	TOP
5ab828cc47de81a901217044	Ohio’s Unconstitutional Abortion Bill	TOP
5ab82a6347de81a901217050	Opposing Factions Join to Urge Confirmation of a Gay Presidential Appointee	NONTOP
5ab82b4347de81a901217052	Adult Film Star Feared for Safety Of Daughter After Trump Threat	TOP
5ab82bf247de81a901217056	A Mall Fire In Siberia Kills Dozens	NONTOP
5ab831b447de81a90121707c	Malik Newman Leads Kansas Past Duke and Into the Final Four	NONTOP
5ab832eb47de81a901217083	The Growing College Graduation Gap	TOP
5ab8359b47de81a901217092	Behind Gun Control Marches, Youthful Energy and Adults With Clout	NONTOP
5ab83c0a47de81a9012170a9	Donald Trump: Man at War	TOP
5ab8421847de81a9012170ca	Defense Team For President: Army of One	TOP
5ab842b947de81a9012170d2	Labor Revolts Signal Threats Beyond Money	NONTOP
5ab843ac47de81a9012170d6	Marketing Ties to Trump, Top Donor Made Millions	TOP
5ab84d2147de81a9012170fa	On the Wings of Despair, Uplift	NONTOP
5ab8623547de81a901217137	‘Billions’ Season 3 Premiere: The Next Big Thing	NONTOP
5ab862e947de81a901217138	‘The Walking Dead’ Season 8, Episode 13 Recap: Suffer the Little Children	NONTOP
5ab8693d47de81a901217146	‘Trust’ Series Premiere Recap: Feckless Progeny	NONTOP
5ab8708647de81a90121715a	Louis Vuitton Names Kanye West Collaborator as Its New Men’s Wear Director	NONTOP
5ab88c6e47de81a9012171d9	‘You Know, I Feel I’m in Japan’	NONTOP
5ab8936c47de81a9012171fe	Unknown	NONTOP
5ab8a88447de81a90121725f	Teaching Activities for: ‘Students Lead Huge Rallies for Gun Control Across the U.S.’	NONTOP
5ab8a88747de81a901217262	The Superfund Sites of Silicon Valley	NONTOP
5ab8b69447de81a901217296	Do Other People Care Too Much About Your Post-High School Plans?	NONTOP
5ab8b69647de81a901217298	Fighting for Change, and Paying the Price	TOP
5ab8b69447de81a901217295	What We Know (and Don’t Know) About How to Lose Weight	TOP
5ab8b69b47de81a90121729b	Last Man Standing	TOP
5ab8b69f47de81a90121729f	At the Heart of a Vast Doping Network, an Alias	NONTOP
5ab8b6a147de81a9012172a2	In Governor’s Race, Courting of Vital Black Voters Begins	NONTOP
5ab8b69f47de81a9012172a0	Shopping for Ceiling Lights	NONTOP
5ab8b6a147de81a9012172a3	Seeker of Alien Worlds	NONTOP
5ab8b6a047de81a9012172a1	The Internet Comes for the Local Grocery Store	NONTOP
5ab8b6a347de81a9012172a8	Looking Up in Detroit	NONTOP
5ab8bd9c47de81a9012172de	What’s Going On in This Picture? | March 26, 2018	TOP
5ab8c12547de81a9012172ef	What Was the Vietnam War About?	TOP
5ab8c4a547de81a901217309	Snake-Oil Salesmen? How About Fish Oil?	TOP
5ab8c4a547de81a901217308	Unknown	NONTOP
5ab8dc4f47de81a901217399	South Korea, Looking to Avoid Tariffs, Agrees to U.S. Trade Deal	NONTOP
5ab8eee047de81a901217422	Unknown	TOP
5ab8f3a847de81a901217461	Unknown	NONTOP
5ab8f96047de81a9012174b9	What the Heck Is That?: TORII	NONTOP
5ab9079b47de81a901217533	‘Here and Now’ Season 1, Episode 7: Harsh Realms	NONTOP
5ab90abf47de81a90121754f	The Mystery of Insects and Their Wings	NONTOP
5ab90e3d47de81a901217566	Scans Show Differences in Brains of Preschoolers With A.D.H.D.	NONTOP
5ab90e4d47de81a901217568	A.I. Takes a Lead Role In Making Visual Effects	NONTOP
5ab9113547de81a901217584	Mockery Or Marvel? You Decide	TOP
5ab920e547de81a90121761b	Trump Privately Rails Against a Porn Actress. On Twitter? Silence.	TOP
5ab9382e47de81a901217733	A Stroke Treatment Mired in Controversy	TOP
5ab947e347de81a9012177b1	Can Teenagers Save America? They’ve Done It Before	NONTOP
5ab9509a47de81a901217807	A Survivor  Of the Nazis  Is Killed  In Her 80s	NONTOP
5ab9513347de81a901217809	Harness May Have Tripped Switch in ‘Doors-Off’ Helicopter Crash	NONTOP
5ab9514d47de81a90121780b	Bad for the Jews	NONTOP
5ab962db47de81a90121788a	Unknown	NONTOP
5ab9685047de81a9012178b8	New Litmus Test for Trump’s Court Picks: Taming the Bureaucracy	NONTOP
5ab96d6447de81a9012178f0	One Mother to Another	NONTOP
5ab96d8c47de81a9012178f2	Brexit Aside, Europe Rallies Behind Britain	NONTOP
5ab977c747de81a901217931	Narrower Scope For E.P.A. Rules	NONTOP
5ab9781447de81a901217932	Linda Brown, 75, Student at Center Of Landmark Desegregation Case, Dies	NONTOP
5ab97a4e47de81a901217947	Putting the Ex-Con in Conservatism	TOP
5ab97e4547de81a901217962	Postwar Global Order Is Attacked From Within	TOP
5ab980bf47de81a901217976	Pressure for Something Different at the Fed	NONTOP
5ab9839247de81a90121798b	For G.O.P., Uphill Path to Win With, or Without, the President	TOP
5ab9862047de81a901217995	More Action Is Needed on Russia	NONTOP
5ab992f347de81a9012179ee	Citi’s Bold Action on Guns Maps a Course for Wall St.	NONTOP
5ab9972e47de81a901217a03	U.S. Joins Effort In West To Banish Russian Officials	NONTOP
5ab99e4447de81a901217a2b	 Stormy Daniels  Spanks Trump  Once Again	TOP
5ab99f7947de81a901217a33	In Praise of Privilege	TOP
5ab9a22647de81a901217a3e	Opening the Door to Truth and Lies	NONTOP
5ab9a5a647de81a901217a53	Belted One Out of This World	NONTOP
5ab9a6d147de81a901217a5a	‘The Alienist’ Series Finale Recap: ‘His Awful Mystery’	NONTOP
5ab9b07b47de81a901217a89	Longtime Boss of Physician Who Abused Gymnasts Is Arrested	NONTOP
5ab9c09147de81a901217ad7	Despite Concerns, Census Will Ask Respondents if They Are U.S. Citizens	TOP
5ab9de2f47de81a901217b60	Spring	NONTOP
5ab9eca847de81a901217ba9	How Important Is Related Experience in Doing a Job?	NONTOP
5ab9fa0547de81a901217bf5	Documenting the Dynamic Black Community of 1940s Seattle	NONTOP
5aba059547de81a901217c2a	Stephen Colbert on the Stormy Daniels Interview: ‘It All Felt True’	NONTOP
5aba081547de81a901217c37	Dear Match Book: Hidden Gems	NONTOP
5aba081647de81a901217c39	Lacey Baker Wants More Girls to Skate With	NONTOP
5aba081d47de81a901217c3e	‘Most Books Are Crap’	NONTOP
5aba081e47de81a901217c40	A Latino Evangelical Who Holds Trump’s Ear on Immigration	NONTOP
5aba081c47de81a901217c3d	Extra Strength	NONTOP
5aba081d47de81a901217c3f	Sketching Cruelty and Finding Humanity Beside Syria’s ‘Waterfall of Blood’	NONTOP
5aba081e47de81a901217c42	An Uphill Battle: The Insanity Defense	NONTOP
5aba082047de81a901217c47	On the Costa Rican Coast, Finding Fun by Escaping Exclusivity	NONTOP
5aba081f47de81a901217c44	Is It O.K. for My Wife’s Shrink to Ask Her to Contact Mine?	NONTOP
5aba082d47de81a901217c4b	Uptown but With a Downtown Vibe	NONTOP
5aba0f2147de81a901217c81	‘Hush Money,’ Now Playing Everywhere	TOP
5aba12a547de81a901217c97	Repeal the Second Amendment	TOP
5aba162547de81a901217ca7	Unknown	NONTOP
5aba162547de81a901217ca8	You’ve Detailed Your Last Wishes, but Doctors May Not See Them	NONTOP
5aba162747de81a901217ca9	In a Loving Foster Family, but Missing Home	NONTOP
5aba19d147de81a901217cba	Green Train That Carried Kim Is Said To Go Slow	NONTOP
5aba1cc647de81a901217ce1	Taliban’s Rare Silence on Talks  Charges New Peace Conference	NONTOP
5aba3ebd47de81a901217d9b	Unknown	NONTOP
5aba502547de81a901217e5f	Roseanne on the Older, Newer ‘Roseanne’	TOP
5aba53a147de81a901217e83	Housing Ads Allow Bias, Facebook Is Told in Suit	NONTOP
5aba56c747de81a901217e99	Publishers Compelled To Cancel Book Deals Over Sex Misconduct	NONTOP
5aba583d47de81a901217eac	Putin Is Facing Fury of Public Over Mall Fire	NONTOP
5aba5aaa47de81a901217ec6	Spain, Unable to Beat Catalonia at the Polls, Takes Fight to Europe	NONTOP
5aba609f47de81a901217f01	Hitler-Era Law Ignites German Abortion Clash	NONTOP
5aba623547de81a901217f22	Where Falafel and Kedgeree Live in Harmony	NONTOP
5aba636547de81a901217f2d	Greater Pain if Medicare Pulls Back on Opioids	TOP
5aba659947de81a901217f40	Louisiana Police Officers Will Not Face Charges In Shooting of Black Man	TOP
5aba69b147de81a901217f76	Food, Drink and Ink	NONTOP
5aba6c0247de81a901217f99	Congress Resists Trump, for a Change	NONTOP
5aba73c247de81a901218007	Former Boss of Disgraced Doctor Faces Charges of Sexual Abuse Himself	NONTOP
5aba7f9947de81a901218087	Immaculate Inflation Strikes Again (Wonkish)	NONTOP
5aba86aa47de81a9012180b9	The Highs and Lows of Testosterone	NONTOP
5aba981347de81a90121819a	Is This Dog Actually Happy?	TOP
5aba9e3547de81a9012181fc	I Tried to Befriend Nikolas Cruz	TOP
5abaa2c747de81a901218229	Poison Penn	NONTOP
5abaa37d47de81a90121822d	Sanctuaries of Silence	NONTOP
5abaa89a47de81a90121826c	 Teammates Since 3rd Grade Anchor a Cinderella Story	NONTOP
5abaadf847de81a9012182a2	Hearing Loss May Make You Accident Prone	NONTOP
5ababdac47de81a90121833d	How to Spot a Nuclear Bomb Program? Look for Ghostly Particles	NONTOP
5ababee347de81a90121834b	68th Street Surprise	NONTOP
5abac53247de81a901218377	Awkward Silence on V.A. Chief From Man With Catchphrase of ‘You’re Fired’	NONTOP
5abaca3947de81a9012183af	Egyptians Trudge to the Polls, Bribed or Bullied	NONTOP
5abad19647de81a9012183dd	At Least 12 States Ready to Sue U.S. Over the Census	TOP
5abad87147de81a901218415	Atlanta Hobbled by Major Cyberattack That Mayor Calls ‘a Hostage Situation’	TOP
5abadc3047de81a90121843f	Finding the Poetry in March Madness	NONTOP
5abae2fe47de81a901218474	Facebook’s Problem — And Ours	TOP
5abaea3347de81a901218496	Trump Backers See Trade Deal As a Validation	NONTOP
5abaedf847de81a9012184b2	Spy Contractor’s Idea Helped A Firm Harvest Facebook Data	TOP
5abaf72447de81a9012184f7	Suddenly Showed Interest	NONTOP
5abb0c8147de81a90121856c	Protest at Sacramento City Hall as Speakers Condemn Killing by Police	NONTOP
5abb0fc547de81a90121857a	He Rewrites History, Restrains Society and Remolds a Democracy	NONTOP
5abb138447de81a90121858b	Steady Shifts for Workers Help Stores, Too	NONTOP
5abb1ac647de81a9012185cd	Those 2-Minute Walk Breaks? They Add Up	NONTOP
5abb3d7347de81a901218683	Fracture	NONTOP
5abb4b8347de81a9012186cb	Teaching Activities for: ‘The Post-World War II Order Is Under Assault From the Powers That Built It’	NONTOP
5abb4b8547de81a9012186ce	‘It Was Like My Disability Became a Gift’	NONTOP
5abb599447de81a901218722	‘While a record plant pressed “Astral Weeks” to vinyl, Richard Nixon was elected president of the United States.’	NONTOP
5abb599547de81a901218725	What Should Lawmakers Do About Guns and Gun Violence?	NONTOP
5abb599647de81a901218728	What to Expect From the Housing Market This Spring	NONTOP
5abb599f47de81a901218730	Bonus Advice From Judge John Hodgman	NONTOP
5abb599f47de81a90121872e	Anger Over Trump Threatens Albany’s Renegade Democrats	NONTOP
5abb59a647de81a901218738	Come to the City, Then Get Out of Town	NONTOP
5abb59a247de81a901218735	Kushner Spars With Sessions, In Whiplash on Prisons Policy	TOP
5abb852147de81a90121889c	Expansion Project For Hall of Fame Takes Plenty of Hits	NONTOP
5abb59a647de81a901218739	Unknown	NONTOP
5abb59a747de81a90121873e	Where the Dream Is Always Alive	NONTOP
5abb59aa47de81a901218741	A Hidden Gem, Gaining Popularity	NONTOP
5abb60a047de81a901218764	Marco Rubio Must Be Destroyed	TOP
5abb63e847de81a90121877d	How Vietnam Broke the Democratic Party	NONTOP
5abb642347de81a901218783	The Agony of Faith	TOP
5abb67a447de81a901218795	To Raise Resilient Kids, Be a Resilient Parent	NONTOP
5abb683447de81a90121879a	Unknown	NONTOP
5abb75b847de81a90121882f	Right Now, Power Rules	NONTOP
5abb781747de81a901218845	‘Only the Extremists Want to Ban All Guns’	NONTOP
5abb7dcc47de81a90121886d	Unknown	NONTOP
5abb883247de81a9012188af	What the 2016 Election Taught Me	NONTOP
5abb918e47de81a901218902	Unknown	NONTOP
5abb923247de81a901218909	$1.2 Million Homes in Connecticut, Michigan and Louisiana	NONTOP
5abb98f147de81a901218950	House Hunting in … Italy	NONTOP
5abb9fe847de81a9012189a6	Giving Podcasts the Hollywood Treatment	NONTOP
5abba79d47de81a9012189f9	Dancing Nymphs and Pirate Ships: Notes from a Capital of Kitsch	NONTOP
5abbab4947de81a901218a38	Visit to China Bolsters Hand Of North Korea	NONTOP
5abbadf847de81a901218a53	The Gay Men We See on Screen	NONTOP
5abbb24e47de81a901218a93	The World Is Evolving and Ricky Gervais Isn’t	TOP
5abbb65547de81a901218ac0	Campaign Aide to Trump Tied to a Russian Official	TOP
5abbb65b47de81a901218ac1	Arctic Foxes on a Swedish Mountain Turned ‘Blue.’ It Was a Good Thing.	NONTOP
5abbbc8347de81a901218b18	Unknown	NONTOP
5abbc1b047de81a901218b51	Fitness in Midlife May Help Fend Off Dementia	NONTOP
5abbc7c747de81a901218b97	If You See Something, Write Something	NONTOP
5abbcea747de81a901218bdb	Trump’s Lawyer Said to Mention Idea of Pardons	TOP
5abbd3c847de81a901218c17	Judge Says Emoluments Challenge Can Proceed	NONTOP
5abbd73e47de81a901218c41	Taking Nashville, No Gimmicks Required	NONTOP
5abbd82547de81a901218c49	Seismic Unraveling Shakes the Armory	NONTOP
5abbd90447de81a901218c54	Its Ideals Tainted, Can Social Media Shine Again?	TOP
5abbe45847de81a901218cc0	Drones Spy Caribou on a Treacherous, Icy Crossing	NONTOP
5abbe61647de81a901218cd3	HUD Retreats  On Enforcing Housing Law	TOP
5abbf0c547de81a901218d3b	A Rainmaker in Hot Water: ‘Everybody Knew’	TOP
5abc08fd47de81a901218e22	Unknown	NONTOP
5abc0afb47de81a901218e32	V.A. Chief Is Shown the Door, And In Comes Trump’s Doctor	TOP
5abc0f5447de81a901218e72	Wind Buffets Energy Landscape	NONTOP
5abc106547de81a901218e89	High-Flying MetroCard	NONTOP
5abc109a47de81a901218e90	New York Has 7 Billion Reasons  To Worry About a Census Question	NONTOP
5abc1d4c47de81a901218f1d	Trade Is Not the Real Job Killer	TOP
5abc1fd047de81a901218f31	Trump’s  Visitor From  Outer Space	TOP
5abc20d647de81a901218f3e	These Kids  Could Tutor  World Leaders	NONTOP
5abc238947de81a901218f51	Black Stress Matters	NONTOP
5abc28bb47de81a901218f73	Chile and Scientists Protest Research on Mummy Once Rumored to Be an Alien	NONTOP
5abc305f47de81a901218f9d	Cuomo Bids for Control Of Penn Station Area	NONTOP
5abc30c047de81a901218fa0	In Arizona,  Voters Doubt Credibility Of Porn Star	TOP
5abc33d747de81a901218fb9	Police Kill Another Unarmed Black Man, and Another City Seethes	NONTOP
5abc48a647de81a901219025	Summer Camp Craft	NONTOP
5abc48aa47de81a901219026	Overlooked No More: Yu Gwan-sun, a Korean Independence Activist Who Defied Japanese Rule	NONTOP
5abc599047de81a901219067	Unknown	NONTOP
5abc5b6647de81a90121906f	‘The Americans’ Season 6, Episode 1 Recap: The Coldest War	NONTOP
5abc61ee47de81a901219087	A Move That Will Hurt Veterans	NONTOP
5abc64c847de81a901219099	A Classic Is Spiffing Up	NONTOP
5abc70bc47de81a9012190f1	The wrong way for Germany to debate Islam	TOP
5abc72eb47de81a901219101	Unknown	NONTOP
5abc8b7047de81a901219188	Here to Help; 5 Cheap(Ish) Things To Help You Become A Better Baker	NONTOP
5abc8ef447de81a90121919d	Ferris Wheel	NONTOP
5abca9b647de81a901219235	Dana Carvey Plays John Bolton With a ‘Hair Trigger,’ Emphasis on Hair	NONTOP
5abcab1447de81a90121923b	Do We Worry Too Much About Germs?	NONTOP
5abcab1b47de81a90121923d	36 Hours in Budapest	NONTOP
5abcab1d47de81a901219242	Lawsuit Says Judge Preferred	NONTOP
5abcab1c47de81a901219240	Bolton Senate Battle  Reveals a Fiery Man Seen as Unchanged	TOP
5abcb59f47de81a90121928d	How Vietnam Changed Journalism	NONTOP
5abcb5a747de81a901219295	How Judges Know What They Know	NONTOP
5abcb5a547de81a901219294	Facebook Isn’t Just Violating Our Privacy	TOP
5abcb5a347de81a90121928f	Jeremy Corbyn, Accidental Anti-Semite	TOP
5abcb5a447de81a901219291	Unknown	TOP
5abcb5a447de81a901219292	Character Should Still Matter	TOP
5abcb92847de81a9012192a8	Unknown	NONTOP
5abcdd5047de81a9012193fc	In President’s Tirade on Amazon, The Rage Might Be for the C.E.O.	TOP
5abce37847de81a901219436	Homes for Sale in Manhattan and Brooklyn	NONTOP
5abce40347de81a90121943b	Unknown	NONTOP
5abcea5f47de81a901219476	Unknown	NONTOP
5abcea8247de81a90121947b	Rusty Staub Dies at 73; Lit Up Stadiums With His Hits and Hair	NONTOP
5abcf16547de81a9012194d2	Unknown	NONTOP
5abcf77c47de81a901219532	Unknown	NONTOP
5abcfffe47de81a901219596	A Kitchen Duo for Decades, Now With Their Own Place	NONTOP
5abd03ab47de81a9012195d7	How to Prevent a Racist Hoodie	NONTOP
5abd080c47de81a901219610	In Britain, the Labour Party Wrestles With Claims of Anti-Semitism	NONTOP
5abd0a4747de81a90121962c	As Facebook Loses Luster, Tech Stocks Await Fallout	NONTOP
5abd0d0247de81a901219654	Utah Passes ‘Free-Range’ Parenting Law	NONTOP
5abd0d8747de81a901219656	Teaching With: ‘My Grandfather’s Memory Book’	NONTOP
5abd116847de81a901219690	With an Eye on Russia, Britain Edges Toward Dirty Money Crackdown	NONTOP
5abd125c47de81a90121969b	What Topics Should the ‘Tech We’re Using’ Column Tackle Next?	NONTOP
5abd150547de81a9012196d5	68 Die in Jail Fire. Then Police Attack Bereaved.	NONTOP
5abd161147de81a9012196ed	Your Next Lesson: Etna Bianco	NONTOP
5abd163247de81a9012196f1	Ideal Ripeness Varies by Opinion, Not by the Moment	NONTOP
5abd1ff747de81a901219773	Unknown	NONTOP
5abd1ff747de81a901219774	Crisis Deepens As the Kremlin Bucks the West	TOP
5abd266c47de81a9012197ea	A Quick Online Divorce for $60? Not So Fast, Denmark Says	NONTOP
5abd281747de81a90121980a	A Haunting Southern Exposure	NONTOP
5abd29ae47de81a901219829	A Few Species of Frogs That Vanished May Be on the Rebound	NONTOP
5abd2f5e47de81a90121986a	The Young and the Streaming	NONTOP
5abd3e5a47de81a901219925	Gen X Activism: An Oral History	NONTOP
5abd46cd47de81a901219989	Hockey Fans Beware! Heart Attack Rates Rise After a Game	NONTOP
5abd4aef47de81a9012199b2	U.S. Set to Blunt Pollution Rules For Automakers	TOP
5abd5c0647de81a901219a8f	A Coup at Veterans Affairs	TOP
5abd61e347de81a901219ad9	Out of the Storm	NONTOP
5abd664047de81a901219b1a	Praise for Trade Deal, Then Trump Suggests That He Might Delay It	NONTOP
5abd6a7647de81a901219b44	Ronny Jackson’s Disturbing Lack of Independence	TOP
5abd6d2247de81a901219b62	‘Roseanne’ Is Funny. And Scary.	TOP
5abd6dd047de81a901219b6c	Is It Real Policy, or Is It Just Reality TV?	TOP
5abd787847de81a901219bc8	Was the Vietnam War Necessary?	NONTOP
5abd7d2f47de81a901219be7	Tesla in Need Of Recharge After a Series Of Setbacks	NONTOP
5abd7efc47de81a901219bf9	V.A. Shake-Up Gives Rise to New Fears of Privatized Care	NONTOP
5abd815147de81a901219c04	Network Rediscovers Trump Country With Reboot of ‘Roseanne’	TOP
5abd855c47de81a901219c1c	Integration Now and Forever	TOP
5abd88f847de81a901219c36	A Longtime Trump Whisperer Packs Up, Leaving a Void in the White House	TOP
5abd92c247de81a901219c5c	Tabloid Mogul Visited Trump To Woo Saudis	TOP
5abd96a447de81a901219c78	Queen Lear  Moments	NONTOP
5abd9c0947de81a901219c8e	Won’t Be Back Till Late	NONTOP
5abdaf4a47de81a901219cf1	Greece’s Island of Despair	TOP
5abde07547de81a901219df4	Movie-Themed Vacation	NONTOP
5abdee8447de81a901219e20	Dr. King’s Complex Relationship With the Camera	NONTOP
5abdfc9947de81a901219e52	A Prodigy Redeemed	TOP
5abdfc9e47de81a901219e5c	Tools for Sleeping Well While Traveling	NONTOP
5abdfca247de81a901219e65	How Do You Get Your Nature Fix?	NONTOP
5abdfca147de81a901219e64	Silicon Valley,  Wary of Trump,  Warms to Him	NONTOP
5abdfca347de81a901219e67	Anatomy of a Los Angeles Police Shooting: A Black Teenager, a Missing Gun, Protests, Grief	NONTOP
5abdfca647de81a901219e6f	Pitting Girls Against Girls to a New Tune	NONTOP
5abdfca547de81a901219e6c	Broad Spending Bills Here to Stay as Long as Congressional Dysfunction Reigns	NONTOP
5abdfca547de81a901219e6e	Many Americans Try Retirement, Then Change Their Minds	TOP
5abdfca647de81a901219e71	After Hurricane’s Ruin, the Return to Puerto Rico	NONTOP
5abdfca647de81a901219e70	Is That  Contractor A Good Fit?	NONTOP
5abe032547de81a901219e95	Trevor Noah Detects a Whiff of Cronyism in V.A. Appointment	NONTOP
5abe072547de81a901219eaa	How Memphis Gave Up on Dr. King’s Dream	NONTOP
5abe072447de81a901219ea9	Affirmative Action for Reactionaries	TOP
5abe072447de81a901219ea8	Actually, You Can Fix Stupid	TOP
5abe072647de81a901219eab	Some reflections on journalism	NONTOP
5abe0aa447de81a901219ec5	Story Hour, Off the Army Base	NONTOP
5abe0aa947de81a901219eca	Unknown	NONTOP
5abe0aaa47de81a901219ecb	When Mega-Mansions Have Mega-Problems	NONTOP
5abe0bd047de81a901219ee2	Can You Get Two Colds at Once?	NONTOP
5abe183b47de81a901219f2e	Confrontations At Gaza Fence Leave 15 Dead	TOP
5abe271847de81a901219f6e	A Student Loan Fix, With Catches	NONTOP
5abe34da47de81a901219fc7	While Their Guitars Gently Weep	TOP
5abe350347de81a901219fc9	Unknown	NONTOP
5abe3dfd47de81a90121a016	‘RuPaul’s Drag Race’ Season 10, Episode 2: Conflama Is Abuse	NONTOP
5abe4a3d47de81a90121a095	The End of South Vietnam	NONTOP
5abe4a4547de81a90121a096	Orlando Gunman’s Wife Is Acquitted in Shootings	TOP
5abe520c47de81a90121a0e5	Unknown	NONTOP
5abe576147de81a90121a122	The Americans Our Government Won’t Count	TOP
5abe585e47de81a90121a139	Hallowed Be Thy Teams	TOP
5abe691047de81a90121a212	22 Female Senators Say, Enough	TOP
5abe6fdd47de81a90121a241	Unknown	NONTOP
5abe792147de81a90121a28e	8 Bullets Struck Sacramento Man As He Faced Away	TOP
5abe965e47de81a90121a344	Are Today’s Teenagers Smarter and Better Than We Think?	NONTOP
5abea67a47de81a90121a3a6	Have you seen ‘Ready Player One’? Let’s talk.	NONTOP
5abebd4c47de81a90121a446	Beware the Former Trumpers	TOP
5abedd6747de81a90121a507	A Pale Smoke	NONTOP
5abee4d347de81a90121a52e	The Outrage  Over Kevin  Williamson	TOP
5abeeba447de81a90121a55d	Back on the Job	TOP
5abf4e1b47de81a90121a6ab	Extortion, or the Price of Freedom?	TOP
5abf74a447de81a90121a70e	Friday Night Music on Saturday: The Lone Bellow	NONTOP
5abf946647de81a90121a790	Can a Co-op Message Board Function as an Open Forum?	NONTOP
5abfb08347de81a90121a7ff	Variety: Acrostic	NONTOP
5abfbf0b47de81a90121a860	Years of Claims  Of Harassment  In Justice Dept.	NONTOP
5abfcca547de81a90121a898	The Rise of God’s Spokeswomen	TOP
5abfcca647de81a90121a899	God and Men and Jordan Peterson	NONTOP
5abfcca747de81a90121a89a	Javanka vs.  The Klossy  Posse	TOP
5abfd02c47de81a90121a8af	Fear and Disdain Grip Trump’s E.P.A.	TOP
5abfd3ae47de81a90121a8bf	Spiro Agnew, Father Of Today’s G.O.P.	TOP
5ac004e547de81a90121a997	1 + 1 = 5	NONTOP
